pl_name,pl_rade,pl_bmasse,pl_orbper,pl_orbsmax,pl_dens,pl_insol,pl_eqt,pl_orbeccen,pl_ratror,pl_ratdor,pl_trandep,st_teff,st_rad,st_mass,st_met,st_logg,sy_dist,sy_pnum,pl_ratror_reflink,pl_ratdor_reflink,pl_trandep_reflink
"WASP-164 b",12.64375200,676.97790000,1.77712550000,0.0281800000,1.960000,1043.2122,1610.00,0.000000,0.12420000,6.500000,1.54200000,5806.00,0.932000,0.946000,-0.0100,4.456450,327.50600000,1,"<a refstr=LENDL_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482..301L/abstract target=ref>Lendl et al. 2019</a>","<a refstr=LENDL_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482..301L/abstract target=ref>Lendl et al. 2019</a>","<a refstr=LENDL_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.482..301L/abstract target=ref>Lendl et al. 2019</a>"
"HD 195019 b",13.00000000,1264.96340000,18.20132000000,0.1400000000,3.160000,109.8620,901.66,0.010000,,,,5751.00,1.480000,1.210000,0.0500,4.180000,37.66810000,1,,,
"Kepler-424 c",12.70000000,2215.18000000,223.30000000000,0.7300000000,5.940000,1.3285,298.76,,,,,5460.00,0.940000,1.010000,0.4400,4.500000,698.64600000,2,,,
"Kepler-1473 b",1.19000000,1.81000000,14.42735510000,0.1160600000,5.900000,111.0110,783.00,0.000000,0.01011800,6.190000,0.01170000,6046.00,1.090000,1.090000,-0.0100,4.400000,652.25300000,1,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-384 c",1.13000000,1.51000000,45.34826900000,0.2360000000,5.750000,40.0990,531.00,0.000000,0.01211600,73.800000,0.01629000,5577.00,0.882000,0.882000,-0.2900,4.475000,895.67800000,2,"<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-191 b",1.34000000,2.36000000,9.93963200000,0.0870000000,5.390000,50.2000,722.00,0.000000,0.01558300,9.140000,0.03001000,5282.00,0.789000,0.857000,0.1300,4.594000,594.46400000,3,"<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"TOI-270 b",1.28000000,1.48000000,3.35992000000,0.0319700000,3.890000,131.7935,600.00,0.016700,0.03070000,17.108000,0.09766941,3506.00,0.380000,0.386000,-0.1700,4.872000,22.47930000,3,"<a refstr=KAYE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.510.5464K/abstract target=ref>Kaye et al. 2022</a>","<a refstr=KAYE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022MNRAS.510.5464K/abstract target=ref>Kaye et al. 2022</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"GJ 357 d",2.34000000,6.10000000,55.66100000000,0.2040000000,2.620000,0.3800,219.60,,,,,3505.00,0.337000,0.342000,-0.1200,4.940000,9.44181000,3,,,
"V1298 Tau c",5.08000000,4.70000000,8.24916400000,0.0824000000,0.200000,146.0000,953.00,0.009400,0.03560000,13.189000,,4970.00,1.320000,1.100000,0.1000,4.227000,108.19900000,4,"<a refstr=LIVINGSTON_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026Natur.649..310L/abstract target=ref>Livingston et al. 2026</a>","<a refstr=FEINSTEIN_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....162..213F/abstract target=ref>Feinstein et al. 2021</a>",
"HATS-48 A b",8.96720000,77.23269000,3.13166660000,0.0376900000,0.589000,137.6000,954.60,0.162000,0.11480000,11.330000,1.49156944,4546.00,0.715200,0.727900,0.1860,4.590900,263.60900000,1,"<a refstr=HARTMAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..173H/abstract target=ref>Hartman et al. 2020</a>","<a refstr=HARTMAN_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020AJ....159..173H/abstract target=ref>Hartman et al. 2020</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"TOI-1130 b",3.66000000,19.80000000,4.07455400000,0.0453000000,2.230000,78.1000,825.00,0.052162,0.04800000,13.770000,0.26500950,4360.00,0.697000,0.745000,0.1100,4.550000,58.26090000,2,"<a refstr=BORSATO_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...689A..52B/abstract target=ref>Borsato et al. 2024</a>","<a refstr=KORTH_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...675A.115K/abstract target=ref>Korth et al. 2023</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"NGTS-8 b",12.21781000,295.58190000,2.49970000000,0.0350000000,0.890000,503.0000,1345.00,0.010000,0.11400000,7.600000,1.30270636,5241.00,0.980000,0.890000,0.2400,4.410000,428.97600000,1,"<a refstr=COSTES_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.491.2834C/abstract target=ref>Costes et al. 2020</a>","<a refstr=COSTES_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020MNRAS.491.2834C/abstract target=ref>Costes et al. 2020</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"TOI-784 b",1.93000000,9.67000000,2.79703650000,0.0380000000,7.400000,413.8940,1256.00,0.000000,0.01950000,9.030000,0.04810000,5558.00,0.907000,0.910000,-0.1300,4.480000,64.59970000,1,"<a refstr=HUA_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...32H/abstract target=ref>Hua et al. 2023</a>","<a refstr=HUA_ET_AL_2023 href=https://ui.adsabs.harvard.edu/abs/2023AJ....166...32H/abstract target=ref>Hua et al. 2023</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"EPIC 228836835 b",1.10000000,1.37000000,0.72811300000,,5.660000,,932.00,,0.02990000,6.400000,0.06800000,3782.00,0.320000,0.418179,-0.1800,5.000000,150.12400000,1,"<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>","<a refstr=ADAMS_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021PSJ.....2..152A/abstract target=ref>Adams et al. 2021</a>","<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156...78L/abstract target=ref>Livingston et al. 2018</a>"
"Kepler-1685 b",2.57673985,7.16000000,20.49050000000,0.1485000000,2.300000,36.0100,625.00,0.000000,0.02322700,36.660000,0.06618000,5484.00,0.835451,0.960000,0.2100,4.576500,1141.89000000,1,"<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"TOI-4377 b",15.10970598,304.16178550,4.37808100000,0.0579000000,0.881000,430.9826,1162.08,0.045000,0.03920000,,0.16043825,4974.00,3.520000,1.360000,0.2050,3.390000,455.82000000,1,"<a refstr=PEREIRA_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024MNRAS.527.6332P/abstract target=ref>Pereira et al. 2024</a>",,"<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"HR 8799 c",13.00000000,3000.00000000,69000.00000000000,38.0000000000,7.500000,0.0034,1200.00,0.500000,,,,7204.58,1.493380,1.500000,-0.4700,4.296560,41.24410000,4,,,
"K2-269 b",1.57000000,3.09000000,4.14496500000,0.0531000000,4.390000,1041.5274,1429.00,,0.01000000,10.070000,0.00780000,6209.00,1.450000,1.160000,-0.0800,4.180000,360.76000000,1,"<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>","<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>","<a refstr=POPE_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016MNRAS.461.3399P/abstract target=ref>Pope et al. 2016</a>"
"Kepler-179 c",2.00000000,4.66000000,6.40013000000,0.0640000000,3.200000,115.9830,810.00,0.000000,0.02720700,11.700000,0.07432000,5302.00,0.759000,0.893000,0.1200,4.613000,605.68000000,2,"<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-311 c",1.43000000,2.63000000,19.73828600000,0.1450000000,4.940000,72.4560,744.00,0.000000,0.01315000,14.100000,0.01681000,5905.00,1.188000,0.994000,-0.0300,4.308000,778.65400000,3,"<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>","<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"TOI-122 b",2.72000000,7.85000000,5.07803000000,0.0392000000,2.140000,8.8000,471.00,0.000000,0.07500000,25.200000,0.56000000,3403.00,0.334000,0.312000,,4.880000,62.11800000,1,"<a refstr=WAALKES_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...13W/abstract target=ref>Waalkes et al. 2021</a>","<a refstr=WAALKES_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...13W/abstract target=ref>Waalkes et al. 2021</a>","<a refstr=WAALKES_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161...13W/abstract target=ref>Waalkes et al. 2021</a>"
"HD 64121 b",13.20000000,813.64072192,623.00000000000,1.5100000000,1.940000,7.7628,464.77,0.110000,,,,5078.00,5.440000,1.640000,-0.2100,3.190000,129.96600000,1,,,
"iot Dra b",12.40000000,3756.73177074,510.85440000000,1.4530000000,10.800000,24.9999,618.67,0.701000,,,,4504.00,11.790000,1.540000,0.0300,2.480000,31.32832000,2,,,
"Kepler-298 d",2.50000000,6.80000000,77.47363300000,0.3050000000,2.390000,1.7150,277.00,0.000000,0.04065000,95.000000,0.15436000,4465.00,0.582000,0.660000,-0.2100,4.709000,518.20400000,3,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"GJ 1137 c",2.11000000,5.12000000,9.64120000000,0.0835000000,2.990000,58.4000,768.51,0.000000,,,,5033.80,0.837000,0.836000,0.1300,4.230000,28.51590000,2,,,
"Kepler-375 b",1.45000000,2.70000000,12.12593400000,0.1010000000,4.870000,64.4440,851.00,0.000000,0.01709100,17.590000,0.03275000,5826.00,0.837000,0.891000,-0.0400,4.567000,1238.81000000,2,"<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-666 b",2.40000000,6.35000000,4.49876092000,0.0542000000,2.520000,575.6440,1133.00,0.000000,0.02088200,9.168000,0.04600000,5887.00,1.050000,1.030000,0.0100,4.410000,1508.71000000,1,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-239 b",2.33000000,6.04000000,11.76305100000,0.0950000000,2.620000,34.7460,616.00,0.000000,0.02851900,31.870000,0.10373000,4914.00,0.763000,0.757000,0.1700,4.583000,648.10900000,2,"<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-931 b",1.33000000,2.33000000,8.03755877000,0.0719000000,5.440000,72.4400,744.00,0.000000,0.01535600,22.250000,0.02865000,5241.00,0.810000,0.860000,-0.0100,4.550000,490.00000000,1,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-205 b",1.51000000,2.89000000,2.75564000000,0.0320000000,4.610000,102.5620,757.00,0.000000,0.02430000,6.800000,0.05464000,4321.00,0.546000,0.592000,-0.1254,4.735000,159.72000000,2,"<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>","<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>"
"K2-351 b",2.54000000,6.99000000,7.80616400000,,2.340000,,934.00,,0.02210000,20.200000,0.06810000,5769.00,1.050000,1.020000,0.0800,4.400000,694.73400000,1,"<a refstr=DE_LEON_ET_AL_2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.508..195D/abstract target=ref>de Leon et al. 2021</a>","<a refstr=DE_LEON_ET_AL_2021 href=https://ui.adsabs.harvard.edu/abs/2021MNRAS.508..195D/abstract target=ref>de Leon et al. 2021</a>","<a refstr=KRUSE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019ApJS..244...11K/abstract target=ref>Kruse et al. 2019</a>"
"Kepler-1697 b",1.25954761,2.12000000,33.49690000000,0.2008000000,5.830000,37.3000,630.00,0.000000,0.01154100,61.340000,0.01686000,4681.53,0.772344,0.747000,0.0341,4.535770,247.77100000,1,"<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>"
"Kepler-1269 b",1.63000000,3.29000000,37.33315360000,0.2361100000,4.170000,69.0040,657.00,0.000000,0.01272700,39.603000,0.01878000,5998.00,1.150000,1.100000,0.0700,4.360000,1097.23000000,1,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"TOI-5076 b",3.48935569,16.14568308,23.44316200000,0.1481000000,2.080000,12.8373,550.00,0.000000,0.03793000,34.000000,0.14390000,4780.00,0.844000,0.789000,0.0820,4.483000,82.85700000,1,"<a refstr=HEIDARI_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...694A..36H/abstract target=ref>Heidari et al. 2025</a>","<a refstr=MONTALTO_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...687A.226M/abstract target=ref>Montalto et al. 2024</a>","<a refstr=HEIDARI_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...694A..36H/abstract target=ref>Heidari et al. 2025</a>"
"HD 240237 b",12.20000000,5050.31870000,745.70001000000,1.9200000000,15.300000,83.8296,1153.09,0.400000,,,,3926.00,71.230000,8.760000,-0.2500,1.670000,933.37700000,1,,,
"Kepler-1019 b",1.46000000,2.73000000,1.41122984700,0.0221000000,4.820000,330.2490,1164.00,0.000000,0.01996200,4.600000,0.03957000,4433.00,0.670000,0.700000,0.0100,4.640000,194.18200000,1,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>"
"HD 192310 b",4.27000000,16.90000000,74.72000000000,0.3200000000,1.190000,3.7598,355.00,0.130000,,,,5166.00,0.857922,0.800000,-0.0400,4.510000,8.79687000,2,,,
"Kepler-1909 b",1.09217411,1.33000000,2.39160990700,0.0306000000,5.610000,266.0100,1031.00,0.000000,0.01243400,9.669000,0.01892000,4935.00,0.685000,0.663000,-0.4200,4.589000,763.66200000,1,"<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Barnard c",0.74300000,0.33500000,4.12440000000,0.0274000000,4.490000,4.7285,400.00,0.080000,,,,3195.00,0.185000,0.162000,-0.5600,4.900000,1.82655000,4,,,
"GJ 229 A c",2.87000000,8.58136699,121.93268000000,0.3840000000,1.990000,0.1899,188.10,0.366000,,,,3564.00,0.460000,0.509000,,4.694960,5.75624000,2,,,
"Kepler-972 b",4.65000000,19.50000000,7.03932553000,0.0734000000,1.070000,266.5140,1060.00,0.000000,0.03478300,6.400000,0.09005000,6146.00,1.220000,1.150000,0.0400,4.330000,1198.03000000,1,"<a refstr=MORTON_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016ApJ...822...86M/abstract target=ref>Morton et al. 2016</a>","<a refstr=Q1_Q8_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q8 KOI Table</a>","<a refstr=Q1_Q17_DR24_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR24 KOI Table</a>"
