pl_name,pl_bmasse,pl_rade,pl_orbper,pl_orbsmax,pl_dens,pl_insol,st_mass,st_rad,st_teff,st_lum,st_met,sy_pnum,discoverymethod,pl_dens_reflink,pl_orbsmax_reflink,pl_insol_reflink
"Kepler-1512 b",1.76000000,1.18000000,20.35972599000,0.1369300000,5.890000,1.6000,0.730000,0.670000,4372.00,-1.69500,0.2000,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=TORRES_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....154..264T/abstract target=ref>Torres et al. 2017</a>"
"Qatar-2 b",792.63500000,14.05600000,1.33711647000,0.0215300000,1.573000,447.4134,0.743000,0.776000,4645.00,-0.68320,0.0200,1,"Transit","<a refstr=MANCINI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.443.2391M/abstract target=ref>Mancini et al. 2014</a>","<a refstr=MANCINI_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.443.2391M/abstract target=ref>Mancini et al. 2014</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"TOI-286 b",4.53000000,1.42000000,4.51172440000,0.0503000000,8.630000,889.5827,0.832000,0.780000,5152.00,-0.41364,-0.0500,2,"Transit","<a refstr=HOBSON_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...688A.216H/abstract target=ref>Hobson et al. 2024</a>","<a refstr=HOBSON_ET_AL_2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...688A.216H/abstract target=ref>Hobson et al. 2024</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"GJ 180 d",7.56000000,2.66000000,106.30000000000,0.3090000000,2.210000,0.1362,0.430000,0.413049,3371.00,-1.88606,,3,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=FENG_ET_AL__2020 href=https://ui.adsabs.harvard.edu/abs/2020ApJS..246...11F/abstract target=ref>Feng et al. 2020</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"Kepler-244 b",8.05000000,2.76000000,4.31179200000,0.0500000000,2.100000,242.4710,0.933000,0.803000,5554.00,-0.25619,0.0700,3,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"IRAS 04125+2902 b",80.80000000,10.73820351,8.83497800000,0.0770000000,0.359000,41.4199,0.700000,1.450000,4080.00,-0.33161,,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=BARBER_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024Natur.635..574B/abstract target=ref>Barber et al. 2024</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"Kepler-51 e",5.40000000,2.18000000,264.28400000000,,2.860000,,0.960000,0.870000,5674.00,-0.14170,0.0470,4,"Transit Timing Variations","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>",,
"TOI-2076 e",4.70000000,1.30100000,3.02237530000,0.0386300000,11.500000,253.1032,0.849000,0.758000,5187.00,-0.42285,-0.0900,4,"Transit","<a refstr=WANG_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026NatAs.tmp...51W/abstract target=ref>Wang et al. 2026</a>","<a refstr=WANG_ET_AL_2026 href=https://ui.adsabs.harvard.edu/abs/2026NatAs.tmp...51W/abstract target=ref>Wang et al. 2026</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"KELT-3 b",616.59020000,17.48604000,2.70339000000,0.0412300000,0.750000,1704.5700,1.960000,1.700000,6304.00,0.62523,0.0500,1,"Transit","<a refstr=PEPPER_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...773...64P/abstract target=ref> Pepper et al. 2013 </a>","<a refstr=BONOMO_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A.107B/abstract target=ref>Bonomo et al. 2017</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"HAT-P-29 b",279.69040000,13.11453000,5.72319000000,0.0667000000,0.710842,433.0000,1.450000,1.300000,6087.00,0.31175,0.2100,1,"Transit","<a refstr=MANCINI_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...664A.162M/abstract target=ref>Mancini et al. 2022</a>","<a refstr=BUCHHAVE_ET_AL__2011 href=https://ui.adsabs.harvard.edu/abs/2011arXiv1103.1813B/abstract target=ref> Buchhave et al. 2011 </a>","<a refstr=WANG_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..181W/abstract target=ref>Wang et al. 2018</a>"
"Wolf 1061 b",1.91000000,1.21000000,4.88690000000,0.0375000000,5.920000,7.3400,0.294000,0.307000,3342.00,-1.99140,-0.0900,3,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=ASTUDILLO_DEFRU_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A..88A/abstract target=ref>Astudillo-Defru et al. 2017</a>","<a refstr=ASTUDILLO_DEFRU_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017A&A...602A..88A/abstract target=ref>Astudillo-Defru et al. 2017</a>"
"Kepler-238 f",13.50000000,2.00000000,50.44700000000,0.2863500000,1.700000,35.8690,1.060000,0.960000,5800.00,0.43048,0.3400,5,"Transit","<a refstr=OFIR_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...90O/abstract target=ref>Ofir et al. 2025</a>","<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"TYC 3318-01333-1 b",1086.97860000,13.10000000,562.00000000000,1.4140000000,2.660000,8.1115,1.190000,5.900000,4776.00,1.21000,-0.0600,1,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=ADAM_OACUTE_W_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018A&A...613A..47A/abstract target=ref>Adam&oacute;w et al. 2018</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"Kepler-1010 b",5.99000000,2.32000000,34.26857050000,0.1930000000,2.640000,10.1700,0.860000,0.820000,5253.00,-0.41164,-0.0100,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"Kepler-1230 b",7.80000000,2.71000000,9.95661537000,0.0921000000,2.150000,153.9330,1.060000,1.080000,5961.00,0.09626,0.0100,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"V830 Tau b",222.48100000,14.00000000,4.92700000000,0.0570000000,0.446000,370.0414,1.000000,2.000000,4250.00,0.08000,-0.0800,1,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=DONATI_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017MNRAS.465.3343D/abstract target=ref>Donati et al. 2017</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"K2-195 c",7.16000000,2.57581891,28.48278600000,,2.300000,,0.963364,0.906367,5712.00,-0.01196,-0.0900,2,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>",,
"Kepler-1434 b",1.41000000,1.11000000,8.05333618000,0.0917000000,5.670000,925.2890,1.470000,2.040000,6291.00,0.86244,0.1900,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"K2-187 b",1.87000000,1.20000000,0.77401000000,0.0164000000,5.950000,2367.2520,0.966999,0.830000,5438.00,-0.19607,0.0000,4,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=LIVINGSTON_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..277L/abstract target=ref>Livingston et al. 2018</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"Kepler-1699 b",3.08000000,1.56671124,3.49082000000,0.0418000000,4.400000,245.6500,0.810000,0.725000,5575.53,-0.33900,0.2250,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"Kepler-1152 b",0.59000000,0.87000000,1.64680190800,0.0223000000,4.920000,139.6010,0.550000,0.530000,3964.00,-1.09668,-0.2500,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"Kepler-156 b",5.90000000,2.30000000,4.97345600000,0.0540000000,2.660000,135.0770,0.864000,0.807000,5094.00,-0.43985,0.2535,2,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"Kepler-80 f",4459.73000000,1.21000000,0.98678730000,0.0175000000,703.000000,750.9640,0.730000,0.678000,4540.00,-0.76955,0.0400,6,"Transit","<a refstr=OFIR_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....169...90O/abstract target=ref>Ofir et al. 2025</a>","<a refstr=MACDONALD_ET_AL__2016 href=https://ui.adsabs.harvard.edu/abs/2016AJ....152..105M/abstract target=ref>MacDonald et al. 2016</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"K2-177 b",5.13000000,2.11620480,14.15518500000,,2.970000,,1.210525,1.213565,6063.00,0.34158,0.4100,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>",,
"Kepler-964 b",5.14000000,2.12000000,13.52251060000,0.1073000000,2.960000,43.9160,0.930000,0.840000,5427.00,-0.30600,0.0300,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"Kepler-220 e",2.33000000,1.33000000,45.90273300000,0.2260000000,5.440000,4.2740,0.729000,0.666000,4632.00,-0.67594,-0.1738,4,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"Kepler-50 c",8.20000000,2.17000000,9.37647000000,0.0870000000,9.249213,388.4440,1.240000,1.580000,6225.00,0.53582,0.0300,2,"Transit","<a refstr=WEISS_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..270....8W/abstract target=ref>Weiss et al. 2024</a>","<a refstr=CHAPLIN_ET_AL__2013 href=https://ui.adsabs.harvard.edu/abs/2013ApJ...766..101C/abstract target=ref> Chaplin et al. 2013 </a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"HD 160691 d",10.49000000,3.23000000,9.63920000000,0.0952000000,1.710000,209.5104,1.130000,1.330000,5773.00,0.27848,0.2800,4,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=HARADA_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170..343H/abstract target=ref>Harada et al. 2025</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"Kepler-985 b",9.17000000,2.98000000,116.33190100000,0.4466400000,1.900000,2.4000,0.910000,0.850000,5434.00,-0.28282,0.0000,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>","<a refstr=FULTON__AMP__PETIGURA_2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..264F/abstract target=ref>Fulton &amp; Petigura 2018</a>"
"Kepler-834 b",4.74000000,2.02000000,13.32388301000,0.0862000000,3.160000,11.8450,0.700000,0.660000,4554.00,-0.74530,-0.1300,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"TOI-1860 b",2.27000000,1.31000000,1.06621070000,0.0204000000,5.550000,876.7030,0.990000,0.940000,5752.00,-0.09475,0.0400,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=GIACALONE_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022AJ....163...99G/abstract target=ref>Giacalone et al. 2022</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"K2-343 c",4.74000000,2.02000000,7.67697200000,,3.160000,,0.490000,0.460000,3804.00,-1.43852,-0.1000,2,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>",,
"Kepler-12 b",137.30256000,19.66058600,4.43796290000,0.0553000000,0.110000,877.5390,1.166000,1.483000,5947.00,0.44933,0.0700,1,"Transit","<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>","<a refstr=ESTEVES_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015ApJ...804..150E/abstract target=ref>Esteves et al. 2015</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"Kepler-51 b",2.10000000,7.10000000,45.15400000000,0.2514000000,0.030000,10.1190,1.040000,0.940000,6018.00,-0.14170,0.0500,4,"Transit","<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>","<a refstr=MASUDA_2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...783...53M/abstract target=ref> Masuda 2014 </a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"HAT-P-1 b",166.86075000,14.78467100,4.46529976000,0.0556100000,0.282000,259.6870,1.151000,1.174000,5980.00,0.22463,0.1300,1,"Transit","<a refstr=NIKOLOV_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.437...46N/abstract target=ref>Nikolov et al. 2014</a>","<a refstr=NIKOLOV_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014MNRAS.437...46N/abstract target=ref>Nikolov et al. 2014</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"WASP-63 b",117.59710000,15.80469000,4.37808000000,0.0574000000,0.173000,1103.2708,1.280000,1.860000,5550.00,0.44936,0.0800,1,"Transit","<a refstr=HELLIER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426..739H/abstract target=ref> Hellier et al. 2012 </a>","<a refstr=HELLIER_ET_AL__2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426..739H/abstract target=ref> Hellier et al. 2012 </a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"KELT-11 b",65.15482343,15.13212395,4.73620865000,0.0623000000,0.093000,1433.0000,1.440000,2.690000,5375.00,0.74429,0.1700,1,"Transit","<a refstr=PEPPER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..215P/abstract target=ref>Pepper et al. 2017</a>","<a refstr=MOUNZER_ET_AL__2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...668A...1M/abstract target=ref>Mounzer et al. 2022</a>","<a refstr=PEPPER_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..215P/abstract target=ref>Pepper et al. 2017</a>"
"WASP-166 b",32.10083000,7.06167000,5.44354000000,0.0641000000,0.540000,440.0000,1.190000,1.220000,6050.00,0.28260,0.1900,1,"Transit","<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.488.3067H/abstract target=ref>Hellier et al. 2019</a>","<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.488.3067H/abstract target=ref>Hellier et al. 2019</a>","<a refstr=HELLIER_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.488.3067H/abstract target=ref>Hellier et al. 2019</a>"
"TOI-1346 b",6.30000000,2.39000000,1.76225380000,,2.540000,468.5415,0.820000,0.780000,5099.00,-0.47288,-0.0100,2,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>",,"<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"Kepler-363 d",4.86000000,2.05000000,11.93212500000,0.1070000000,3.100000,203.7610,1.226000,1.485000,5593.00,0.36465,0.3965,3,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=ROWE_ET_AL__2014 href=https://ui.adsabs.harvard.edu/abs/2014ApJ...784...45R/abstract target=ref> Rowe et al. 2014</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"Kepler-1594 b",1.20000000,1.06000000,2.71603809000,0.0396000000,5.540000,672.4140,1.060000,1.080000,5946.00,-0.00032,0.0300,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"Gaia-1 b",533.95172376,13.77583728,3.05252400000,0.0404700000,1.120000,426.5351,0.949000,0.952000,5470.00,-0.15880,,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=PANAHI_ET_AL_2022 href=https://ui.adsabs.harvard.edu/abs/2022A&A...663A.101P/abstract target=ref>Panahi et al. 2022</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"WASP-14 b",2809.61720000,15.46842000,2.24375000000,0.0370000000,2.250000,1356.3300,1.620000,1.400000,6475.00,0.42732,0.0000,1,"Transit","<a refstr=SOUTHWORTH_2012 href=https://ui.adsabs.harvard.edu/abs/2012MNRAS.426.1291S/abstract target=ref>Southworth 2012</a>","<a refstr=RAETZ_ET_AL__2015 href=https://ui.adsabs.harvard.edu/abs/2015MNRAS.451.4139R/abstract target=ref>Raetz et al. 2015</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"Kepler-1262 b",3.97000000,1.82000000,8.67900242000,0.0830000000,3.620000,142.5450,0.990000,0.980000,5771.00,-0.10541,-0.0200,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"WASP-180 A b",286.04700000,13.89916000,3.40926400000,0.0480000000,0.610000,918.3877,1.300000,1.190000,6600.00,0.31533,0.1000,1,"Transit","<a refstr=TEMPLE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.2467T/abstract target=ref>Temple et al. 2019</a>","<a refstr=TEMPLE_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019MNRAS.490.2467T/abstract target=ref>Temple et al. 2019</a>","<a refstr=EXOFOP href=https://exofop.ipac.caltech.edu/tess/view_toi.php target=ref>ExoFOP</a>"
"HD 5891 b",2425.04290000,12.60000000,177.11000000000,0.6400000000,6.660000,96.1914,1.930000,10.640000,4673.00,1.59550,-0.3700,1,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=STASSUN_ET_AL__2017 href=https://ui.adsabs.harvard.edu/abs/2017AJ....153..136S/abstract target=ref>Stassun et al. 2017</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"Kepler-1632 b",6.66000000,2.47000000,448.30355800000,0.6762000000,2.430000,6.0620,1.120000,1.190000,6137.00,0.40631,0.0000,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=BERGER_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018ApJ...866...99B/abstract target=ref>Berger et al. 2018</a>"
"GJ 3512 c",143.97626837,14.30000000,2354.00000000000,1.7310000000,0.271000,0.0005,0.123000,0.139000,3141.00,-2.80410,-0.0700,2,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=MORALES_ET_AL_2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...700A.242M/abstract target=ref>Morales et al. 2025</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"HD 43691 b",810.46650000,13.20000000,36.99870000000,0.2380000000,1.940000,55.8272,1.320000,1.600000,6093.00,0.50000,0.3300,1,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=MENT_ET_AL__2018 href=https://ui.adsabs.harvard.edu/abs/2018AJ....156..213M/abstract target=ref>Ment et al. 2018</a>","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>"
"K2-401 b",5.74000000,2.26200000,6.29309900000,,2.730000,,0.870000,0.675000,4213.00,-0.83530,-0.0980,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>",,
"Kepler-780 b",0.64000000,0.89000000,0.67737516400,0.0150000000,4.990000,4572.5600,1.010000,1.020000,5769.00,0.01690,0.0500,1,"Transit","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>","<a refstr=Q1_Q17_DR25_KOI_TABLE href=https://exoplanetarchive.ipac.caltech.edu/docs/Kepler_KOI_docs.html target=ref>Q1-Q17 DR25 KOI Table</a>"
"TOI-544 c",21.50000000,4.92000000,50.08900000000,,0.992000,,0.631000,0.623000,4169.00,-0.90049,-0.1700,2,"Radial Velocity","<a refstr=CALCULATED_VALUE href=/docs/pscp_calc.html target=_blank>Calculated Value</a>",,
